TIMESTAMP;setFrequency; RESULTS;readOutput
2026-08-05 12:31:13.836967;2937000000.0; ;-1.49013e-07
2026-08-05 12:31:14.665292;2938000000.0; ;-4.47037e-08
2026-08-05 12:31:15.511337;2939000000.0; ;-1.4715e-07
2026-08-05 12:31:16.358386;2940000000.0; ;-4.8429e-08
2026-08-05 12:31:17.190373;2941000000.0; ;-5.02916e-08
2026-08-05 12:31:18.022545;2942000000.0; ;-1.21073e-07
2026-08-05 12:31:18.862680;2943000000.0; ;-1.06171e-07
2026-08-05 12:31:19.688201;2944000000.0; ;-1.97441e-07
2026-08-05 12:31:20.529410;2945000000.0; ;-1.50875e-07
2026-08-05 12:31:21.356805;2946000000.0; ;-5.02916e-08
2026-08-05 12:31:22.190746;2947000000.0; ;-8.00942e-08
2026-08-05 12:31:23.044921;2948000000.0; ;-1.24798e-07
2026-08-05 12:31:23.899765;2949000000.0; ;-1.49013e-07
2026-08-05 12:31:24.737547;2950000000.0; ;-1.17347e-07
2026-08-05 12:31:25.588683;2951000000.0; ;-3.91158e-08
2026-08-05 12:31:26.412016;2952000000.0; ;-2.60771e-08
2026-08-05 12:31:27.249388;2953000000.0; ;-1.71364e-07
2026-08-05 12:31:28.096621;2954000000.0; ;-6.14677e-08
2026-08-05 12:31:28.927865;2955000000.0; ;-4.8429e-08
2026-08-05 12:31:29.762009;2956000000.0; ;9.31328e-09
2026-08-05 12:31:30.623613;2957000000.0; ;1.86266e-08
2026-08-05 12:31:31.479330;2958000000.0; ;-2.79398e-08
2026-08-05 12:31:32.333061;2959000000.0; ;-1.86266e-08
2026-08-05 12:31:33.174033;2960000000.0; ;-2.79398e-08
2026-08-05 12:31:34.033426;2961000000.0; ;-3.91158e-08
2026-08-05 12:31:34.884003;2962000000.0; ;-9.12701e-08
2026-08-05 12:31:35.733123;2963000000.0; ;-8.00942e-08
2026-08-05 12:31:36.572246;2964000000.0; ;-1.41562e-07
2026-08-05 12:31:37.416555;2965000000.0; ;-6.5193e-08
2026-08-05 12:31:38.256492;2966000000.0; ;-1.88128e-07
2026-08-05 12:31:39.091043;2967000000.0; ;-2.64497e-07
2026-08-05 12:31:39.936227;2968000000.0; ;-8.94074e-08
2026-08-05 12:31:40.777269;2969000000.0; ;-1.7509e-07
2026-08-05 12:31:41.620318;2970000000.0; ;-1.91853e-07
2026-08-05 12:31:42.453770;2971000000.0; ;-1.62051e-07
2026-08-05 12:31:43.297195;2972000000.0; ;-2.08617e-07
2026-08-05 12:31:44.128353;2973000000.0; ;-1.17347e-07
2026-08-05 12:31:44.969651;2974000000.0; ;-1.93716e-07
2026-08-05 12:31:45.819316;2975000000.0; ;-2.25381e-07
2026-08-05 12:31:46.656694;2976000000.0; ;-2.55184e-07
2026-08-05 12:31:47.497167;2977000000.0; ;-1.56463e-07
2026-08-05 12:31:48.340537;2978000000.0; ;-2.86849e-07
2026-08-05 12:31:49.167979;2979000000.0; ;-2.36557e-07
2026-08-05 12:31:50.019439;2980000000.0; ;-2.12342e-07
2026-08-05 12:31:50.864728;2981000000.0; ;-2.60772e-07
2026-08-05 12:31:51.699344;2982000000.0; ;-2.55184e-07
2026-08-05 12:31:52.535318;2983000000.0; ;-2.75673e-07
2026-08-05 12:31:53.374184;2984000000.0; ;-2.1048e-07
2026-08-05 12:31:54.213274;2985000000.0; ;-3.42729e-07
2026-08-05 12:31:55.074696;2986000000.0; ;-3.76256e-07
2026-08-05 12:31:55.909265;2987000000.0; ;-1.95579e-07
2026-08-05 12:31:56.750330;2988000000.0; ;-1.35974e-07
2026-08-05 12:31:57.576443;2989000000.0; ;-2.27244e-07
2026-08-05 12:31:58.407899;2990000000.0; ;-1.60188e-07
2026-08-05 12:31:59.267203;2991000000.0; ;-1.00583e-07
2026-08-05 12:32:00.104759;2992000000.0; ;-1.34111e-07
2026-08-05 12:32:00.950164;2993000000.0; ;-1.50875e-07
2026-08-05 12:32:01.781344;2994000000.0; ;-1.60188e-07
2026-08-05 12:32:02.631808;2995000000.0; ;-1.67639e-07
2026-08-05 12:32:03.496392;2996000000.0; ;-1.09897e-07
2026-08-05 12:32:04.336941;2997000000.0; ;2.23519e-08
2026-08-05 12:32:05.180198;2998000000.0; ;-1.32249e-07
2026-08-05 12:32:06.024484;2999000000.0; ;-6.33304e-08
2026-08-05 12:32:06.847302;3000000000.0; ;1.49013e-08
2026-08-05 12:32:07.674773;3001000000.0; ;-7.0781e-08
2026-08-05 12:32:08.524243;3002000000.0; ;-1.08034e-07
2026-08-05 12:32:09.378327;3003000000.0; ;-1.76952e-07
2026-08-05 12:32:10.221683;3004000000.0; ;-9.6858e-08
2026-08-05 12:32:11.057894;3005000000.0; ;-9.6858e-08
2026-08-05 12:32:11.907185;3006000000.0; ;-1.04309e-07
2026-08-05 12:32:12.747048;3007000000.0; ;-1.69502e-07
2026-08-05 12:32:13.573178;3008000000.0; ;-8.19568e-08
2026-08-05 12:32:14.405080;3009000000.0; ;-1.28523e-07
2026-08-05 12:32:15.250519;3010000000.0; ;-1.06171e-07
2026-08-05 12:32:16.098060;3011000000.0; ;-8.00942e-08
2026-08-05 12:32:16.943168;3012000000.0; ;7.45064e-09
2026-08-05 12:32:17.790636;3013000000.0; ;-3.16652e-08
2026-08-05 12:32:18.634379;3014000000.0; ;-1.04309e-07
2026-08-05 12:32:19.476331;3015000000.0; ;-1.50875e-07
2026-08-05 12:32:20.318678;3016000000.0; ;-1.50875e-07
2026-08-05 12:32:21.173665;3017000000.0; ;-2.98025e-08
